============================================================
Attn-PB Training -- ExactCover
Device: cuda | Epochs: 200 | LR: 0.001
============================================================

### Label Generation
> python3 clean_and_split.py --data_dir ./data/ExactCover --ratio 0.8
> python3 generate_pbmc_labels.py --data_dir ./data/ExactCover_pbmc --max_vars 500 --timeout 300 --workers 4

### Training Command
> python train_pb.py --dataset exactcover --epochs 200 --lr 0.001

[PB ExactCover] Train:431 Test:108
Model params: 108,164

Pre-building graphs...
Epoch 106 | Train: 0.3009 | Test: 0.2981  
Epoch 107 | Train: 0.2934 | Test: 0.2904 *
Epoch 108 | Train: 0.3013 | Test: 0.2961  
Epoch 109 | Train: 0.2918 | Test: 0.2936  
Epoch 110 | Train: 0.2952 | Test: 0.2955  
Epoch 111 | Train: 0.2858 | Test: 0.2868 *
Epoch 112 | Train: 0.2973 | Test: 0.2978  
Epoch 113 | Train: 0.2898 | Test: 0.2863 *
Epoch 114 | Train: 0.2699 | Test: 0.2805 *
Epoch 115 | Train: 0.2893 | Test: 0.2884  
Epoch 116 | Train: 0.2839 | Test: 0.2884  
Epoch 117 | Train: 0.2786 | Test: 0.2856  
Epoch 118 | Train: 0.2782 | Test: 0.2863  
Epoch 119 | Train: 0.2849 | Test: 0.2836  
Epoch 120 | Train: 0.2727 | Test: 0.2753 *
Epoch 121 | Train: 0.2934 | Test: 0.2857  
Epoch 122 | Train: 0.2762 | Test: 0.2745 *
Epoch 123 | Train: 0.2680 | Test: 0.2748  
Epoch 124 | Train: 0.2893 | Test: 0.2860  
Epoch 125 | Train: 0.2758 | Test: 0.2747  
Epoch 126 | Train: 0.2807 | Test: 0.2798  
Epoch 127 | Train: 0.2885 | Test: 0.2854  
Epoch 128 | Train: 0.2614 | Test: 0.2628 *
Epoch 129 | Train: 0.2701 | Test: 0.2711  
Epoch 130 | Train: 0.2699 | Test: 0.2732  
Epoch 131 | Train: 0.2747 | Test: 0.2679  
Epoch 132 | Train: 0.2701 | Test: 0.2735  
Epoch 133 | Train: 0.2762 | Test: 0.2728  
Epoch 134 | Train: 0.2688 | Test: 0.2740  
Epoch 135 | Train: 0.2681 | Test: 0.2712  
Epoch 136 | Train: 0.2706 | Test: 0.2716  
Epoch 137 | Train: 0.2582 | Test: 0.2580 *
Epoch 138 | Train: 0.2579 | Test: 0.2590  
Epoch 139 | Train: 0.2622 | Test: 0.2642  
Epoch 140 | Train: 0.2527 | Test: 0.2583  
Epoch 141 | Train: 0.2584 | Test: 0.2596  
Epoch 142 | Train: 0.2695 | Test: 0.2660  
Epoch 143 | Train: 0.2655 | Test: 0.2591  
Epoch 144 | Train: 0.2587 | Test: 0.2552 *
Epoch 145 | Train: 0.2594 | Test: 0.2583  
Epoch 146 | Train: 0.2566 | Test: 0.2600  
Epoch 147 | Train: 0.2595 | Test: 0.2595  
Epoch 148 | Train: 0.2621 | Test: 0.2636  
Epoch 149 | Train: 0.2623 | Test: 0.2591  
Epoch 150 | Train: 0.2576 | Test: 0.2508 *
Epoch 151 | Train: 0.2391 | Test: 0.2503 *
Epoch 152 | Train: 0.2604 | Test: 0.2550  
Epoch 153 | Train: 0.2505 | Test: 0.2518  
Epoch 154 | Train: 0.2588 | Test: 0.2552  
Epoch 155 | Train: 0.2518 | Test: 0.2481 *
Epoch 156 | Train: 0.2429 | Test: 0.2457 *
Epoch 157 | Train: 0.2344 | Test: 0.2454 *
Epoch 158 | Train: 0.2504 | Test: 0.2443 *
Epoch 159 | Train: 0.2410 | Test: 0.2437 *
Epoch 160 | Train: 0.2471 | Test: 0.2428 *
Epoch 161 | Train: 0.2473 | Test: 0.2448  
Epoch 162 | Train: 0.2379 | Test: 0.2438  
Epoch 163 | Train: 0.2451 | Test: 0.2409 *
Epoch 164 | Train: 0.2461 | Test: 0.2423  
Epoch 165 | Train: 0.2400 | Test: 0.2345 *
Epoch 166 | Train: 0.2506 | Test: 0.2397  
Epoch 167 | Train: 0.2390 | Test: 0.2389  
Epoch 168 | Train: 0.2362 | Test: 0.2406  
Epoch 169 | Train: 0.2370 | Test: 0.2402  
Epoch 170 | Train: 0.2442 | Test: 0.2402  
Epoch 171 | Train: 0.2342 | Test: 0.2379  
Epoch 172 | Train: 0.2372 | Test: 0.2357  
Epoch 173 | Train: 0.2289 | Test: 0.2316 *
Epoch 174 | Train: 0.2300 | Test: 0.2364  
Epoch 175 | Train: 0.2330 | Test: 0.2362  
Epoch 176 | Train: 0.2280 | Test: 0.2338  
Epoch 177 | Train: 0.2356 | Test: 0.2333  
Epoch 178 | Train: 0.2404 | Test: 0.2336  
Epoch 179 | Train: 0.2341 | Test: 0.2331  
Epoch 180 | Train: 0.2352 | Test: 0.2286 *
Epoch 181 | Train: 0.2257 | Test: 0.2279 *
Epoch 182 | Train: 0.2323 | Test: 0.2301  
Epoch 183 | Train: 0.2306 | Test: 0.2306  
Epoch 184 | Train: 0.2242 | Test: 0.2256 *
Epoch 185 | Train: 0.2256 | Test: 0.2274  
Epoch 186 | Train: 0.2270 | Test: 0.2283  
Epoch 187 | Train: 0.2266 | Test: 0.2243 *
Epoch 188 | Train: 0.2326 | Test: 0.2241 *
Epoch 189 | Train: 0.2181 | Test: 0.2251  
Epoch 190 | Train: 0.2372 | Test: 0.2253  
Epoch 191 | Train: 0.2263 | Test: 0.2218 *
